
time;gFx;gFy;gFz;ax;ay;az;wx;wy;wz;p;Bx;By;Bz;
19:08:13:582;0,0342;-0,9533;0,2055;0,0092;0,2245;-0,1177;-0,0067;-0,0031;-0,0018;987,8049;-24,0000;41,4600;-14,2200;
19:08:13:592;0,0342;-0,9533;0,2055;0,0092;0,2245;-0,1177;-0,0006;-0,0037;0,0012;987,8049;-24,0000;41,4600;-14,2200;
19:08:13:602;0,0342;-0,9533;0,2055;0,0092;0,2245;-0,1177;0,0000;-0,0043;-0,0012;987,8049;-24,0000;41,4600;-14,2200;
19:08:13:612;0,0342;-0,9533;0,2055;0,0092;0,2245;-0,1177;0,0006;-0,0006;0,0024;987,8049;-24,0000;41,4600;-14,2200;
19:08:13:622;0,0342;-0,9533;0,2055;0,0092;0,2245;-0,1177;-0,0037;0,0000;0,0037;987,8049;-24,0000;41,4600;-14,2200;
19:08:13:632;0,0342;-0,9533;0,2055;0,0092;0,2245;-0,1177;-0,0061;0,0024;-0,0018;987,8049;-24,0000;41,4600;-14,2200;
19:08:13:642;0,0342;-0,9533;0,2055;0,0092;0,2245;-0,1177;0,0031;0,0024;0,0079;987,8049;-24,0000;41,4600;-14,2200;
19:08:13:652;0,0342;-0,9533;0,2055;0,0092;0,2245;-0,1177;0,0043;0,0018;0,0049;987,8049;-24,0000;41,4600;-14,2200;
19:08:13:662;0,0342;-0,9533;0,2055;0,0092;0,2245;-0,1177;0,0012;0,0031;0,0012;987,8049;-24,0000;41,4600;-14,2200;
19:08:13:672;0,0342;-0,9533;0,2055;0,0092;0,2245;-0,1177;0,0092;0,0012;0,0012;987,8049;-24,0000;41,4600;-14,2200;
19:08:13:682;0,0342;-0,9533;0,2055;0,0092;0,2245;-0,1177;0,0116;-0,0031;0,0031;987,8049;-24,0000;41,4600;-14,2200;
19:08:13:692;0,0342;-0,9533;0,2055;0,0092;0,2245;-0,1177;0,0055;-0,0012;0,0031;987,8049;-24,0000;41,4600;-14,2200;
19:08:13:702;0,0342;-0,9533;0,2055;0,0092;0,2245;-0,1177;0,0086;0,0018;0,0012;987,8049;-24,0000;41,4600;-14,2200;
19:08:13:712;0,0342;-0,9533;0,2055;0,0092;0,2245;-0,1177;0,0043;-0,0037;-0,0012;987,8049;-24,0000;41,4600;-14,2200;
19:08:13:722;0,0342;-0,9533;0,2055;0,0092;0,2245;-0,1177;0,0000;0,0006;0,0073;987,8049;-24,0000;41,4600;-14,2200;
19:08:13:732;0,0342;-0,9533;0,2055;0,0092;0,2245;-0,1177;0,0043;0,0000;0,0055;987,8049;-24,0000;41,4600;-14,2200;
19:08:13:742;0,0342;-0,9533;0,2055;0,0092;0,2245;-0,1177;-0,0092;-0,0043;0,0116;987,8049;-24,0000;41,4600;-14,2200;
19:08:13:753;0,0342;-0,9533;0,2055;0,0092;0,2245;-0,1177;-0,0092;-0,0043;0,0116;987,8049;-24,2400;41,6400;-13,9800;
19:08:13:755;0,0342;-0,9533;0,2055;0,0092;0,2245;-0,1177;-0,0092;-0,0043;0,0116;987,8042;-24,2400;41,6400;-13,9800;
19:08:13:756;0,0342;-0,9533;0,2055;0,0092;0,2245;-0,1177;-0,0122;0,0079;0,0067;987,8042;-24,2400;41,6400;-13,9800;
19:08:13:758;0,0452;-0,9645;0,1925;0,0092;0,2245;-0,1177;-0,0122;0,0079;0,0067;987,8042;-24,2400;41,6400;-13,9800;
19:08:13:759;0,0452;-0,9645;0,1925;0,0806;0,1279;-0,1769;-0,0122;0,0079;0,0067;987,8042;-24,2400;41,6400;-13,9800;
19:08:13:760;0,0452;-0,9645;0,1925;0,0806;0,1279;-0,1769;-0,0122;0,0079;0,0067;987,8042;-24,2400;41,6400;-13,9800;
19:08:13:762;0,0452;-0,9645;0,1925;0,0806;0,1279;-0,1769;-0,0031;-0,0037;0,0049;987,8042;-24,2400;41,6400;-13,9800;
19:08:13:772;0,0452;-0,9645;0,1925;0,0806;0,1279;-0,1769;0,0037;-0,0031;0,0055;987,8042;-24,2400;41,6400;-13,9800;
19:08:13:782;0,0452;-0,9645;0,1925;0,0806;0,1279;-0,1769;-0,0037;-0,0006;0,0061;987,8042;-24,2400;41,6400;-13,9800;
19:08:13:792;0,0452;-0,9645;0,1925;0,0806;0,1279;-0,1769;-0,0140;0,0079;0,0147;987,8042;-24,2400;41,6400;-13,9800;
19:08:13:802;0,0452;-0,9645;0,1925;0,0806;0,1279;-0,1769;-0,0092;-0,0055;0,0067;987,8042;-24,2400;41,6400;-13,9800;
19:08:13:812;0,0452;-0,9645;0,1925;0,0806;0,1279;-0,1769;0,0024;0,0031;0,0049;987,8042;-24,2400;41,6400;-13,9800;
19:08:13:822;0,0452;-0,9645;0,1925;0,0806;0,1279;-0,1769;-0,0092;-0,0067;0,0043;987,8042;-24,2400;41,6400;-13,9800;
19:08:13:832;0,0452;-0,9645;0,1925;0,0806;0,1279;-0,1769;-0,0031;0,0024;0,0043;987,8042;-24,2400;41,6400;-13,9800;
19:08:13:842;0,0452;-0,9645;0,1925;0,0806;0,1279;-0,1769;-0,0018;0,0043;0,0086;987,8042;-24,2400;41,6400;-13,9800;
19:08:13:852;0,0452;-0,9645;0,1925;0,0806;0,1279;-0,1769;-0,0012;0,0104;0,0086;987,8042;-24,2400;41,6400;-13,9800;
19:08:13:862;0,0452;-0,9645;0,1925;0,0806;0,1279;-0,1769;0,0140;-0,0037;0,0055;987,8042;-24,2400;41,6400;-13,9800;
19:08:13:872;0,0452;-0,9645;0,1925;0,0806;0,1279;-0,1769;0,0000;-0,0037;0,0018;987,8042;-24,2400;41,6400;-13,9800;
19:08:13:882;0,0452;-0,9645;0,1925;0,0806;0,1279;-0,1769;-0,0122;0,0006;0,0037;987,8042;-24,2400;41,6400;-13,9800;
19:08:13:892;0,0452;-0,9645;0,1925;0,0806;0,1279;-0,1769;0,0031;0,0061;-0,0018;987,8042;-24,2400;41,6400;-13,9800;
19:08:13:902;0,0452;-0,9645;0,1925;0,0806;0,1279;-0,1769;0,0079;-0,0031;0,0031;987,8042;-24,2400;41,6400;-13,9800;
19:08:13:912;0,0452;-0,9645;0,1925;0,0806;0,1279;-0,1769;0,0012;-0,0092;0,0049;987,8042;-24,2400;41,6400;-13,9800;
19:08:13:922;0,0452;-0,9645;0,1925;0,0806;0,1279;-0,1769;-0,0098;-0,0006;0,0049;987,8042;-24,2400;41,6400;-13,9800;
19:08:13:933;0,0452;-0,9645;0,1925;0,0806;0,1279;-0,1769;-0,0098;-0,0006;0,0049;987,8042;-24,0000;41,8800;-14,2800;
19:08:13:935;0,0452;-0,9645;0,1925;0,0806;0,1279;-0,1769;-0,0098;-0,0006;0,0049;987,8022;-24,0000;41,8800;-14,2800;
19:08:13:936;0,0452;-0,9645;0,1925;0,0806;0,1279;-0,1769;-0,0153;0,0037;0,0073;987,8022;-24,0000;41,8800;-14,2800;
19:08:13:938;0,0437;-0,9557;0,2091;0,0806;0,1279;-0,1769;-0,0153;0,0037;0,0073;987,8022;-24,0000;41,8800;-14,2800;
19:08:13:939;0,0437;-0,9557;0,2091;0,0495;0,2135;-0,0139;-0,0153;0,0037;0,0073;987,8022;-24,0000;41,8800;-14,2800;
19:08:13:940;0,0437;-0,9557;0,2091;0,0495;0,2135;-0,0139;-0,0153;0,0037;0,0073;987,8022;-24,0000;41,8800;-14,2800;
19:08:13:942;0,0437;-0,9557;0,2091;0,0495;0,2135;-0,0139;0,0000;0,0037;0,0055;987,8022;-24,0000;41,8800;-14,2800;
19:08:13:952;0,0437;-0,9557;0,2091;0,0495;0,2135;-0,0139;-0,0165;-0,0079;0,0018;987,8022;-24,0000;41,8800;-14,2800;
19:08:13:962;0,0437;-0,9557;0,2091;0,0495;0,2135;-0,0139;0,0031;-0,0055;-0,0024;987,8022;-24,0000;41,8800;-14,2800;
19:08:13:972;0,0437;-0,9557;0,2091;0,0495;0,2135;-0,0139;-0,0037;0,0000;-0,0024;987,8022;-24,0000;41,8800;-14,2800;
19:08:13:982;0,0437;-0,9557;0,2091;0,0495;0,2135;-0,0139;-0,0226;0,0006;0,0006;987,8022;-24,0000;41,8800;-14,2800;
19:08:13:992;0,0437;-0,9557;0,2091;0,0495;0,2135;-0,0139;-0,0031;0,0018;0,0037;987,8022;-24,0000;41,8800;-14,2800;
19:08:14:002;0,0437;-0,9557;0,2091;0,0495;0,2135;-0,0139;-0,0055;-0,0079;-0,0018;987,8022;-24,0000;41,8800;-14,2800;
19:08:14:012;0,0437;-0,9557;0,2091;0,0495;0,2135;-0,0139;-0,0104;-0,0018;0,0037;987,8022;-24,0000;41,8800;-14,2800;
19:08:14:022;0,0437;-0,9557;0,2091;0,0495;0,2135;-0,0139;0,0043;0,0031;0,0024;987,8022;-24,0000;41,8800;-14,2800;
19:08:14:032;0,0437;-0,9557;0,2091;0,0495;0,2135;-0,0139;0,0049;0,0073;-0,0012;987,8022;-24,0000;41,8800;-14,2800;
19:08:14:042;0,0437;-0,9557;0,2091;0,0495;0,2135;-0,0139;0,0055;-0,0055;0,0012;987,8022;-24,0000;41,8800;-14,2800;
19:08:14:052;0,0437;-0,9557;0,2091;0,0495;0,2135;-0,0139;-0,0043;-0,0012;-0,0012;987,8022;-24,0000;41,8800;-14,2800;
19:08:14:062;0,0437;-0,9557;0,2091;0,0495;0,2135;-0,0139;0,0024;-0,0092;-0,0018;987,8022;-24,0000;41,8800;-14,2800;
19:08:14:072;0,0437;-0,9557;0,2091;0,0495;0,2135;-0,0139;0,0043;0,0055;-0,0037;987,8022;-24,0000;41,8800;-14,2800;
19:08:14:082;0,0437;-0,9557;0,2091;0,0495;0,2135;-0,0139;0,0037;-0,0049;0,0018;987,8022;-24,0000;41,8800;-14,2800;
19:08:14:091;0,0437;-0,9557;0,2091;0,0495;0,2135;-0,0139;0,0031;-0,0049;-0,0024;987,8022;-24,0000;41,8800;-14,2800;
19:08:14:101;0,0437;-0,9557;0,2091;0,0495;0,2135;-0,0139;0,0024;-0,0055;-0,0049;987,8022;-24,0000;41,8800;-14,2800;
19:08:14:113;0,0437;-0,9557;0,2091;0,0495;0,2135;-0,0139;0,0024;-0,0055;-0,0049;987,8022;-24,3000;41,7000;-14,5200;
19:08:14:114;0,0437;-0,9557;0,2091;0,0495;0,2135;-0,0139;0,0024;-0,0055;-0,0049;987,8103;-24,3000;41,7000;-14,5200;
19:08:14:115;0,0437;-0,9557;0,2091;0,0495;0,2135;-0,0139;0,0031;-0,0031;-0,0037;987,8103;-24,3000;41,7000;-14,5200;
19:08:14:116;0,0288;-0,9545;0,2152;0,0495;0,2135;-0,0139;0,0031;-0,0031;-0,0037;987,8103;-24,3000;41,7000;-14,5200;
19:08:14:116;0,0288;-0,9545;0,2152;-0,0799;0,2228;0,0306;0,0031;-0,0031;-0,0037;987,8103;-24,3000;41,7000;-14,5200;
19:08:14:117;0,0288;-0,9545;0,2152;-0,0799;0,2228;0,0306;0,0031;-0,0031;-0,0037;987,8103;-24,3000;41,7000;-14,5200;
19:08:14:121;0,0288;-0,9545;0,2152;-0,0799;0,2228;0,0306;0,0037;-0,0073;-0,0031;987,8103;-24,3000;41,7000;-14,5200;
19:08:14:131;0,0288;-0,9545;0,2152;-0,0799;0,2228;0,0306;0,0018;-0,0006;-0,0067;987,8103;-24,3000;41,7000;-14,5200;
19:08:14:142;0,0288;-0,9545;0,2152;-0,0799;0,2228;0,0306;-0,0195;-0,0024;-0,0006;987,8103;-24,3000;41,7000;-14,5200;
19:08:14:152;0,0288;-0,9545;0,2152;-0,0799;0,2228;0,0306;0,0098;0,0043;0,0000;987,8103;-24,3000;41,7000;-14,5200;
19:08:14:162;0,0288;-0,9545;0,2152;-0,0799;0,2228;0,0306;0,0061;0,0006;-0,0031;987,8103;-24,3000;41,7000;-14,5200;
19:08:14:172;0,0288;-0,9545;0,2152;-0,0799;0,2228;0,0306;-0,0086;-0,0092;0,0031;987,8103;-24,3000;41,7000;-14,5200;
19:08:14:182;0,0288;-0,9545;0,2152;-0,0799;0,2228;0,0306;0,0128;0,0018;-0,0024;987,8103;-24,3000;41,7000;-14,5200;
19:08:14:192;0,0288;-0,9545;0,2152;-0,0799;0,2228;0,0306;-0,0128;-0,0079;-0,0067;987,8103;-24,3000;41,7000;-14,5200;
19:08:14:202;0,0288;-0,9545;0,2152;-0,0799;0,2228;0,0306;0,0031;0,0024;-0,0037;987,8103;-24,3000;41,7000;-14,5200;
19:08:14:212;0,0288;-0,9545;0,2152;-0,0799;0,2228;0,0306;0,0012;-0,0018;-0,0018;987,8103;-24,3000;41,7000;-14,5200;
19:08:14:222;0,0288;-0,9545;0,2152;-0,0799;0,2228;0,0306;-0,0086;-0,0006;-0,0018;987,8103;-24,3000;41,7000;-14,5200;
19:08:14:232;0,0288;-0,9545;0,2152;-0,0799;0,2228;0,0306;0,0055;-0,0018;-0,0031;987,8103;-24,3000;41,7000;-14,5200;
19:08:14:242;0,0288;-0,9545;0,2152;-0,0799;0,2228;0,0306;-0,0055;-0,0092;-0,0006;987,8103;-24,3000;41,7000;-14,5200;
19:08:14:252;0,0288;-0,9545;0,2152;-0,0799;0,2228;0,0306;0,0073;0,0000;-0,0006;987,8103;-24,3000;41,7000;-14,5200;
19:08:14:261;0,0288;-0,9545;0,2152;-0,0799;0,2228;0,0306;-0,0171;-0,0031;-0,0043;987,8103;-24,3000;41,7000;-14,5200;
19:08:14:272;0,0288;-0,9545;0,2152;-0,0799;0,2228;0,0306;-0,0024;0,0067;-0,0037;987,8103;-24,3000;41,7000;-14,5200;
19:08:14:282;0,0288;-0,9545;0,2152;-0,0799;0,2228;0,0306;0,0110;-0,0006;-0,0043;987,8103;-24,3000;41,7000;-14,5200;
19:08:14:294;0,0288;-0,9545;0,2152;-0,0799;0,2228;0,0306;0,0110;-0,0006;-0,0043;987,8103;-23,9400;41,2200;-14,5200;
19:08:14:295;0,0288;-0,9545;0,2152;-0,0799;0,2228;0,0306;0,0110;-0,0006;-0,0043;987,8103;-23,9400;41,2200;-14,5200;
19:08:14:297;0,0288;-0,9545;0,2152;-0,0799;0,2228;0,0306;-0,0024;-0,0128;-0,0037;987,8103;-23,9400;41,2200;-14,5200;
19:08:14:298;0,0164;-0,9887;0,2304;-0,0799;0,2228;0,0306;-0,0024;-0,0128;-0,0037;987,8103;-23,9400;41,2200;-14,5200;
19:08:14:299;0,0164;-0,9887;0,2304;-0,1377;-0,1208;0,1306;-0,0024;-0,0128;-0,0037;987,8103;-23,9400;41,2200;-14,5200;
19:08:14:301;0,0164;-0,9887;0,2304;-0,1377;-0,1208;0,1306;-0,0024;-0,0128;-0,0037;987,8103;-23,9400;41,2200;-14,5200;
19:08:14:302;0,0164;-0,9887;0,2304;-0,1377;-0,1208;0,1306;-0,0018;0,0000;-0,0024;987,8103;-23,9400;41,2200;-14,5200;
19:08:14:312;0,0164;-0,9887;0,2304;-0,1377;-0,1208;0,1306;-0,0098;-0,0012;0,0012;987,8103;-23,9400;41,2200;-14,5200;
19:08:14:322;0,0164;-0,9887;0,2304;-0,1377;-0,1208;0,1306;-0,0122;0,0000;0,0018;987,8103;-23,9400;41,2200;-14,5200;
19:08:14:332;0,0164;-0,9887;0,2304;-0,1377;-0,1208;0,1306;0,0086;-0,0055;0,0000;987,8103;-23,9400;41,2200;-14,5200;
19:08:14:342;0,0164;-0,9887;0,2304;-0,1377;-0,1208;0,1306;-0,0006;-0,0037;-0,0024;987,8103;-23,9400;41,2200;-14,5200;
19:08:14:352;0,0164;-0,9887;0,2304;-0,1377;-0,1208;0,1306;-0,0073;-0,0006;-0,0061;987,8103;-23,9400;41,2200;-14,5200;
19:08:14:362;0,0164;-0,9887;0,2304;-0,1377;-0,1208;0,1306;0,0055;0,0000;0,0000;987,8103;-23,9400;41,2200;-14,5200;
19:08:14:372;0,0164;-0,9887;0,2304;-0,1377;-0,1208;0,1306;0,0000;-0,0086;0,0000;987,8103;-23,9400;41,2200;-14,5200;
19:08:14:382;0,0164;-0,9887;0,2304;-0,1377;-0,1208;0,1306;0,0086;-0,0043;-0,0024;987,8103;-23,9400;41,2200;-14,5200;
19:08:14:392;0,0164;-0,9887;0,2304;-0,1377;-0,1208;0,1306;-0,0079;-0,0012;0,0024;987,8103;-23,9400;41,2200;-14,5200;
19:08:14:402;0,0164;-0,9887;0,2304;-0,1377;-0,1208;0,1306;0,0055;0,0006;0,0024;987,8103;-23,9400;41,2200;-14,5200;
19:08:14:412;0,0164;-0,9887;0,2304;-0,1377;-0,1208;0,1306;0,0092;-0,0031;0,0000;987,8103;-23,9400;41,2200;-14,5200;
19:08:14:422;0,0164;-0,9887;0,2304;-0,1377;-0,1208;0,1306;-0,0159;0,0006;-0,0037;987,8103;-23,9400;41,2200;-14,5200;
19:08:14:432;0,0164;-0,9887;0,2304;-0,1377;-0,1208;0,1306;-0,0134;0,0067;0,0031;987,8103;-23,9400;41,2200;-14,5200;
19:08:14:442;0,0164;-0,9887;0,2304;-0,1377;-0,1208;0,1306;0,0098;-0,0012;-0,0018;987,8103;-23,9400;41,2200;-14,5200;
19:08:14:452;0,0164;-0,9887;0,2304;-0,1377;-0,1208;0,1306;-0,0037;-0,0061;-0,0037;987,8103;-23,9400;41,2200;-14,5200;
19:08:14:462;0,0164;-0,9887;0,2304;-0,1377;-0,1208;0,1306;-0,0043;0,0000;-0,0055;987,8103;-23,9400;41,2200;-14,5200;
19:08:14:473;0,0164;-0,9887;0,2304;-0,1377;-0,1208;0,1306;-0,0043;0,0000;-0,0055;987,8103;-23,5200;40,5600;-15,0000;
19:08:14:475;0,0164;-0,9887;0,2304;-0,1377;-0,1208;0,1306;-0,0043;0,0000;-0,0055;987,8054;-23,5200;40,5600;-15,0000;
19:08:14:476;0,0164;-0,9887;0,2304;-0,1377;-0,1208;0,1306;-0,0067;-0,0043;0,0031;987,8054;-23,5200;40,5600;-15,0000;
19:08:14:478;0,0391;-0,9560;0,1984;-0,1377;-0,1208;0,1306;-0,0067;-0,0043;0,0031;987,8054;-23,5200;40,5600;-15,0000;
19:08:14:479;0,0391;-0,9560;0,1984;0,0714;0,2051;-0,1583;-0,0067;-0,0043;0,0031;987,8054;-23,5200;40,5600;-15,0000;
19:08:14:480;0,0391;-0,9560;0,1984;0,0714;0,2051;-0,1583;-0,0067;-0,0043;0,0031;987,8054;-23,5200;40,5600;-15,0000;
19:08:14:482;0,0391;-0,9560;0,1984;0,0714;0,2051;-0,1583;0,0006;-0,0031;0,0006;987,8054;-23,5200;40,5600;-15,0000;
19:08:14:492;0,0391;-0,9560;0,1984;0,0714;0,2051;-0,1583;0,0067;-0,0012;0,0018;987,8054;-23,5200;40,5600;-15,0000;
19:08:14:502;0,0391;-0,9560;0,1984;0,0714;0,2051;-0,1583;-0,0037;-0,0006;-0,0018;987,8054;-23,5200;40,5600;-15,0000;
19:08:14:512;0,0391;-0,9560;0,1984;0,0714;0,2051;-0,1583;-0,0006;0,0012;-0,0024;987,8054;-23,5200;40,5600;-15,0000;
19:08:14:522;0,0391;-0,9560;0,1984;0,0714;0,2051;-0,1583;-0,0012;0,0049;0,0037;987,8054;-23,5200;40,5600;-15,0000;
19:08:14:532;0,0391;-0,9560;0,1984;0,0714;0,2051;-0,1583;0,0043;0,0055;0,0043;987,8054;-23,5200;40,5600;-15,0000;
19:08:14:542;0,0391;-0,9560;0,1984;0,0714;0,2051;-0,1583;0,0140;-0,0012;-0,0031;987,8054;-23,5200;40,5600;-15,0000;
19:08:14:552;0,0391;-0,9560;0,1984;0,0714;0,2051;-0,1583;-0,0043;-0,0018;-0,0073;987,8054;-23,5200;40,5600;-15,0000;
19:08:14:562;0,0391;-0,9560;0,1984;0,0714;0,2051;-0,1583;-0,0018;0,0024;-0,0006;987,8054;-23,5200;40,5600;-15,0000;
19:08:14:572;0,0391;-0,9560;0,1984;0,0714;0,2051;-0,1583;-0,0024;0,0006;-0,0073;987,8054;-23,5200;40,5600;-15,0000;
19:08:14:582;0,0391;-0,9560;0,1984;0,0714;0,2051;-0,1583;-0,0086;-0,0055;0,0000;987,8054;-23,5200;40,5600;-15,0000;
19:08:14:592;0,0391;-0,9560;0,1984;0,0714;0,2051;-0,1583;-0,0086;0,0049;-0,0006;987,8054;-23,5200;40,5600;-15,0000;
19:08:14:602;0,0391;-0,9560;0,1984;0,0714;0,2051;-0,1583;0,0067;-0,0061;-0,0012;987,8054;-23,5200;40,5600;-15,0000;
19:08:14:612;0,0391;-0,9560;0,1984;0,0714;0,2051;-0,1583;-0,0024;0,0000;-0,0031;987,8054;-23,5200;40,5600;-15,0000;
19:08:14:622;0,0391;-0,9560;0,1984;0,0714;0,2051;-0,1583;0,0037;0,0055;-0,0031;987,8054;-23,5200;40,5600;-15,0000;
19:08:14:632;0,0391;-0,9560;0,1984;0,0714;0,2051;-0,1583;0,0000;-0,0012;-0,0024;987,8054;-23,5200;40,5600;-15,0000;
19:08:14:642;0,0391;-0,9560;0,1984;0,0714;0,2051;-0,1583;0,0055;0,0006;-0,0061;987,8054;-23,5200;40,5600;-15,0000;
19:08:14:654;0,0391;-0,9560;0,1984;0,0714;0,2051;-0,1583;0,0055;0,0006;-0,0061;987,8054;-23,4000;40,0800;-14,4000;
19:08:14:655;0,0391;-0,9560;0,1984;0,0714;0,2051;-0,1583;0,0055;0,0006;-0,0061;987,7986;-23,4000;40,0800;-14,4000;
19:08:14:657;0,0391;-0,9560;0,1984;0,0714;0,2051;-0,1583;-0,0012;-0,0098;-0,0037;987,7986;-23,4000;40,0800;-14,4000;
19:08:14:659;0,0447;-0,9850;0,1954;0,0714;0,2051;-0,1583;-0,0012;-0,0098;-0,0037;987,7986;-23,4000;40,0800;-14,4000;
19:08:14:660;0,0447;-0,9850;0,1954;0,0879;-0,0680;-0,1260;-0,0012;-0,0098;-0,0037;987,7986;-23,4000;40,0800;-14,4000;
19:08:14:662;0,0447;-0,9850;0,1954;0,0879;-0,0680;-0,1260;-0,0012;-0,0098;-0,0037;987,7986;-23,4000;40,0800;-14,4000;
19:08:14:663;0,0447;-0,9850;0,1954;0,0879;-0,0680;-0,1260;-0,0037;-0,0049;-0,0049;987,7986;-23,4000;40,0800;-14,4000;
19:08:14:672;0,0447;-0,9850;0,1954;0,0879;-0,0680;-0,1260;0,0122;-0,0037;-0,0061;987,7986;-23,4000;40,0800;-14,4000;
19:08:14:682;0,0447;-0,9850;0,1954;0,0879;-0,0680;-0,1260;-0,0104;-0,0006;-0,0018;987,7986;-23,4000;40,0800;-14,4000;
19:08:14:692;0,0447;-0,9850;0,1954;0,0879;-0,0680;-0,1260;-0,0195;0,0037;0,0006;987,7986;-23,4000;40,0800;-14,4000;
19:08:14:702;0,0447;-0,9850;0,1954;0,0879;-0,0680;-0,1260;0,0128;0,0012;-0,0067;987,7986;-23,4000;40,0800;-14,4000;
19:08:14:712;0,0447;-0,9850;0,1954;0,0879;-0,0680;-0,1260;0,0018;-0,0140;-0,0018;987,7986;-23,4000;40,0800;-14,4000;
19:08:14:722;0,0447;-0,9850;0,1954;0,0879;-0,0680;-0,1260;0,0079;0,0000;-0,0037;987,7986;-23,4000;40,0800;-14,4000;
19:08:14:732;0,0447;-0,9850;0,1954;0,0879;-0,0680;-0,1260;-0,0128;-0,0061;-0,0055;987,7986;-23,4000;40,0800;-14,4000;
19:08:14:741;0,0447;-0,9850;0,1954;0,0879;-0,0680;-0,1260;-0,0140;0,0037;-0,0055;987,7986;-23,4000;40,0800;-14,4000;
19:08:14:753;0,0447;-0,9850;0,1954;0,0879;-0,0680;-0,1260;0,0037;-0,0092;-0,0006;987,7986;-23,4000;40,0800;-14,4000;
19:08:14:762;0,0447;-0,9850;0,1954;0,0879;-0,0680;-0,1260;0,0000;-0,0037;-0,0086;987,7986;-23,4000;40,0800;-14,4000;
19:08:14:773;0,0447;-0,9850;0,1954;0,0879;-0,0680;-0,1260;-0,0073;0,0049;-0,0055;987,7986;-23,4000;40,0800;-14,4000;
19:08:14:783;0,0447;-0,9850;0,1954;0,0879;-0,0680;-0,1260;0,0000;0,0055;-0,0061;987,7986;-23,4000;40,0800;-14,4000;
19:08:14:793;0,0447;-0,9850;0,1954;0,0879;-0,0680;-0,1260;0,0067;-0,0024;-0,0024;987,7986;-23,4000;40,0800;-14,4000;
19:08:14:803;0,0447;-0,9850;0,1954;0,0879;-0,0680;-0,1260;0,0110;-0,0092;-0,0037;987,7986;-23,4000;40,0800;-14,4000;
19:08:14:814;0,0447;-0,9850;0,1954;0,0879;-0,0680;-0,1260;-0,0073;-0,0031;-0,0037;987,7986;-23,4000;40,0800;-14,4000;
19:08:14:822;0,0447;-0,9850;0,1954;0,0879;-0,0680;-0,1260;0,0031;0,0000;-0,0031;987,7986;-23,4000;40,0800;-14,4000;
19:08:14:834;0,0447;-0,9850;0,1954;0,0879;-0,0680;-0,1260;0,0031;0,0000;-0,0031;987,7986;-23,1000;40,0800;-13,9200;
19:08:14:835;0,0447;-0,9850;0,1954;0,0879;-0,0680;-0,1260;0,0031;0,0000;-0,0031;987,8054;-23,1000;40,0800;-13,9200;
19:08:14:836;0,0447;-0,9850;0,1954;0,0879;-0,0680;-0,1260;0,0104;0,0018;0,0012;987,8054;-23,1000;40,0800;-13,9200;
19:08:14:836;0,0271;-0,9912;0,2157;0,0879;-0,0680;-0,1260;0,0104;0,0018;0,0012;987,8054;-23,1000;40,0800;-13,9200;
19:08:14:837;0,0271;-0,9912;0,2157;-0,0754;-0,1278;0,0716;0,0104;0,0018;0,0012;987,8054;-23,1000;40,0800;-13,9200;
19:08:14:838;0,0271;-0,9912;0,2157;-0,0754;-0,1278;0,0716;0,0104;0,0018;0,0012;987,8054;-23,1000;40,0800;-13,9200;
19:08:14:842;0,0271;-0,9912;0,2157;-0,0754;-0,1278;0,0716;0,0012;-0,0049;0,0043;987,8054;-23,1000;40,0800;-13,9200;
19:08:14:853;0,0271;-0,9912;0,2157;-0,0754;-0,1278;0,0716;-0,0031;0,0024;-0,0012;987,8054;-23,1000;40,0800;-13,9200;
19:08:14:863;0,0271;-0,9912;0,2157;-0,0754;-0,1278;0,0716;-0,0012;-0,0012;-0,0024;987,8054;-23,1000;40,0800;-13,9200;
19:08:14:873;0,0271;-0,9912;0,2157;-0,0754;-0,1278;0,0716;-0,0067;0,0049;0,0043;987,8054;-23,1000;40,0800;-13,9200;
19:08:14:883;0,0271;-0,9912;0,2157;-0,0754;-0,1278;0,0716;-0,0061;0,0055;-0,0018;987,8054;-23,1000;40,0800;-13,9200;
19:08:14:893;0,0271;-0,9912;0,2157;-0,0754;-0,1278;0,0716;-0,0116;0,0018;0,0012;987,8054;-23,1000;40,0800;-13,9200;
19:08:14:902;0,0271;-0,9912;0,2157;-0,0754;-0,1278;0,0716;-0,0067;-0,0067;0,0037;987,8054;-23,1000;40,0800;-13,9200;
19:08:14:913;0,0271;-0,9912;0,2157;-0,0754;-0,1278;0,0716;-0,0067;-0,0061;0,0061;987,8054;-23,1000;40,0800;-13,9200;
19:08:14:923;0,0271;-0,9912;0,2157;-0,0754;-0,1278;0,0716;-0,0031;0,0061;0,0018;987,8054;-23,1000;40,0800;-13,9200;
19:08:14:933;0,0271;-0,9912;0,2157;-0,0754;-0,1278;0,0716;-0,0104;0,0043;0,0031;987,8054;-23,1000;40,0800;-13,9200;
19:08:14:943;0,0271;-0,9912;0,2157;-0,0754;-0,1278;0,0716;-0,0006;0,0043;0,0000;987,8054;-23,1000;40,0800;-13,9200;
19:08:14:953;0,0271;-0,9912;0,2157;-0,0754;-0,1278;0,0716;-0,0073;-0,0055;-0,0006;987,8054;-23,1000;40,0800;-13,9200;
19:08:14:963;0,0271;-0,9912;0,2157;-0,0754;-0,1278;0,0716;0,0061;-0,0031;0,0018;987,8054;-23,1000;40,0800;-13,9200;
